 0 freq rank
tell 109553730 0.00020227271304805428 690.0
further 109528141 0.00020222546722215509 691.0
updated 109504766 0.00020218230917844906 692.0
association 109416386 0.0002020191302307383 693.0
able 109389038 0.00020196863670435232 694.0
having 109360096 0.00020191520012249393 695.0
provides 109213691 0.00020164488767805412 696.0
david 109067044 0.00020137412842092652 697.0
fun 108389630 0.0002001233963131586 698.0
already 108324565 0.00020000326462914867 699.0
green 108287905 0.00019993557804595026 700.0
studies 108024858 0.0001994499055786673 701.0
close 107853068 0.00019913272396034608 702.0
common 107839275 0.00019910725748347604 703.0
drive 107799371 0.00019903358139466127 704.0
specific 107785779 0.00019900848603080876 705.0
several 107589584 0.00019864624464535833 706.0
gold 107497778 0.00019847674015934866 707.0
feb 107483376 0.00019845014926542549 708.0
living 107215961 0.00019795641201376143 709.0
sep 107145206 0.0001978257746925884 710.0
collection 107121885 0.00019778271635088708 711.0
called 106978150 0.0001975173336166802 712.0
short 106755242 0.00019710577112656586 713.0
arts 106466033 0.00019657179488433371 714.0
lot 106405208 0.00019645949165402702 715.0
ask 106400213 0.00019645026921859122 716.0
display 106342539 0.00019634378378489276 717.0
limited 106154969 0.00019599746702519483 718.0
powered 106119933 0.00019593277888747143 719.0
solutions 106103720 0.00019590284428372358 720.0
means 105946662 0.00019561286284935434 721.0
director 105891641 0.0001955112757382207 722.0
daily 105837757 0.00019541178790818622 723.0
beach 105642682 0.00019505161441616683 724.0
past 105625616 0.00019502010489001124 725.0
natural 105101771 0.0001940529123593082 726.0
whether 105014961 0.00019389263215506775 727.0
due 104908310 0.0001936957188494296 728.0
electronics 104230315 0.00019244391402194435 729.0
five 104165769 0.0001923247405849797 730.0
upon 103921220 0.00019187322159331058 731.0
period 103906182 0.00019184545643133194 732.0
planning 103878661 0.0001917946434892642 733.0
database 103731642 0.00019152319739610413 734.0
says 103697915 0.00019146092610882826 735.0
official 103521037 0.00019113435034606314 736.0
weather 103331913 0.00019078516438422963 737.0
mar 103203080 0.00019054729571065622 738.0
land 103132933 0.00019041778096020288 739.0
average 102837602 0.00018987250146476996 740.0
done 102812628 0.0001898263911339244 741.0
technical 102792861 0.00018978989466119983 742.0
window 102711715 0.00018964007208945355 743.0
france 102698139 0.00018961500626693578 744.0
pro 102580860 0.00018939847012970374 745.0
region 102552342 0.00018934581639321567 746.0
island 102316998 0.000188911292900683 747.0
record 102234743 0.0001887594227451733 748.0
direct 102234090 0.00018875821708944966 749.0
microsoft 102159580 0.00018862064678628235 750.0
conference 101987691 0.00018830328238095249 751.0
environment 101959294 0.00018825085205080832 752.0
records 101771329 0.00018790380598940925 753.0
st 101338951 0.00018710549203768628 754.0
district 101325723 0.00018708106873919887 755.0
calendar 101303808 0.00018704060634228687 756.0
costs 101090970 0.00018664763642971775 757.0
style 101024266 0.00018652447860523146 758.0
front 100886343 0.000186269826760865 759.0
statement 100868970 0.0001862377504103493 760.0
update 100765188 0.0001860461342352948 761.0
parts 100637505 0.00018581038884515503 762.0
aug 100502612 0.0001855613313910529 763.0
ever 100264634 0.00018512194465629045 764.0
downloads 100237452 0.00018507175762125228 765.0
early 100013194 0.00018465770258102013 766.0
miles 100012522 0.0001846564618449615 767.0
sound 100010833 0.00018465334338781415 768.0
resource 99964083 0.0001845670273004021 769.0
present 99420744 0.0001835638423459983 770.0
applications 99324182 0.00018338555669824037 771.0
either 99143011 0.0001830510546261007 772.0
ago 98839705 0.00018249105062163867 773.0
document 98703772 0.00018224007298077915 774.0
word 98671341 0.00018218019454161637 775.0
works 98581698 0.00018201468367479542 776.0
material 98528318 0.00018191612639680493 777.0
bill 98494166 0.00018185307041782532 778.0
apr 98081439 0.00018109103876415015 779.0
written 98056850 0.00018104563927167153 780.0
talk 97850837 0.00018066527058469787 781.0
federal 97837595 0.00018064082143754256 782.0
hosting 97747750 0.00018047493761137067 783.0
rules 97658641 0.0001803104126865963 784.0
final 97649084 0.00018029276727809585 785.0
adult 97583096 0.0001801709314283387 786.0
tickets 97561755 0.00018013152882681013 787.0
thing 97451660 0.00017992825674887153 788.0
centre 97258243 0.00017957114447766345 789.0
requirements 97233632 0.0001795257043658496 790.0
via 97167128 0.00017940291580804743 791.0
cheap 97049762 0.0001791862190398078 792.0
nude 96733793 0.00017860283491524096 793.0
kids 96602880 0.00017836112586815274 794.0
finance 96554164 0.00017827117988923583 795.0
true 96269550 0.00017774568754907124 796.0
minutes 96242209 0.0001776952069470192 797.0
else 96020036 0.00017728500151196897 798.0
mark 95606752 0.00017652194145057853 799.0
third 95489240 0.00017630497511765948 800.0
rock 95488543 0.00017630368822326535 801.0
gifts 95412416 0.00017616313239895694 802.0
europe 95373445 0.00017609117893922356 803.0
reading 95289449 0.00017593609431722866 804.0
topics 95132338 0.0001756460150271881 805.0
bad 95096787 0.00017558037602775312 806.0
individual 94815082 0.000175060254671509 807.0
tips 94800899 0.00017503406812460493 808.0
plus 94730251 0.0001749036283611079 809.0
auto 94700371 0.000174848459918501 810.0
cover 94501729 0.0001744817005551704 811.0
usually 94477370 0.00017443672571937853 812.0
edit 94159529 0.00017384988525864838 813.0
together 94113765 0.00017376538965598902 814.0
videos 94069113 0.00017368294717609334 815.0
percent 94036312 0.00017362238559356493 816.0
fast 93941472 0.00017344727933195724 817.0
function 93878887 0.00017333172655483034 818.0
fact 93807963 0.0001732007772033092 819.0
unit 93714361 0.00017302795670247621 820.0
getting 93483319 0.00017260137613631885 821.0
global 93450595 0.00017254095672146385 822.0
tech 93401669 0.0001724506230125286 823.0
meet 93275872 0.00017221835980722007 824.0
far 93061804 0.00017182311890454364 825.0
economic 93044306 0.00017179081176235035 826.0
player 92709785 0.00017117317446016495 827.0
projects 92603476 0.00017097689260055666 828.0
lyrics 92579731 0.000170933051413485 829.0
often 92551460 0.00017088085372135182 830.0
subscribe 92456246 0.00017070505693104484 831.0
submit 92431559 0.000170659476497891 832.0
germany 92151641 0.00017014265453946947 833.0
amount 92039679 0.00016993593535703463 834.0
watch 92006970 0.00016987554363718092 835.0
included 92002729 0.00016986771333714427 836.0
feel 91924001 0.00016972235519960893 837.0
though 91905891 0.00016968891810136225 838.0
bank 91559349 0.00016904908602512808 839.0
risk 91486135 0.00016891390857007383 840.0
thanks 91398411 0.000168751940817087 841.0
everything 91388083 0.00016873287188551924 842.0
deals 91189968 0.0001683670855399013 843.0
various 91156139 0.00016830462592661653 844.0
words 90910143 0.00016785043529048786 845.0
linux 90854231 0.00016774720309627647 846.0
jul 90810423 0.00016766631892178776 847.0
production 90612739 0.00016730132834587408 848.0
commercial 90554932 0.0001671945973498307 849.0
james 90535679 0.0001671590498924843 850.0
weight 90506560 0.00016710528650961046 851.0
town 90478880 0.00016705418000052884 852.0
heart 90249265 0.00016663023415216266 853.0
advertising 90210309 0.0001665583083874306 854.0
received 90037485 0.00016623921766035252 855.0
choose 90010174 0.00016618879244830308 856.0
treatment 90001988 0.00016617367836292224 857.0
newsletter 89828494 0.00016585335059245235 858.0
archives 89826560 0.00016584977978361694 859.0
points 89780234 0.00016576424654157523 860.0
knowledge 89749339 0.00016570720407054645 861.0
magazine 89744012 0.00016569736865241501 862.0
error 89396475 0.00016505569947442735 863.0
camera 89324930 0.00016492360354985206 864.0
jun 89154690 0.00016460928374833274 865.0
girl 89139125 0.00016458054556864145 866.0
currently 89075990 0.0001644639773081332 867.0
construction 88770071 0.00016389914883444318 868.0
toys 88712797 0.00016379340193411297 869.0
registered 88506935 0.0001634133120434858 870.0
clear 88447610 0.00016330377831330997 871.0
golf 88332962 0.00016309209987930745 872.0
receive 88328938 0.00016308467023362305 873.0
domain 88097391 0.00016265715726908832 874.0
methods 87897688 0.0001622884389459985 875.0
chapter 87882874 0.00016226108736270604 876.0
makes 87829598 0.00016216272210339128 877.0
protection 87824220 0.0001621527925222554 878.0
policies 87791839 0.00016209300639976365 879.0
loan 87785549 0.00016208139296254823 880.0
wide 87661475 0.00016185231098972335 881.0
beauty 87572240 0.000161687553426938 882.0
manager 87441704 0.00016144654044754933 883.0
india 87391857 0.00016135450626553375 884.0
position 87139187 0.00016088799320015614 885.0
taken 87019836 0.00016066763146007664 886.0
sort 86985936 0.00016060504075711903 887.0
listings 86808185 0.00016027685314527775 888.0
models 86573186 0.0001598429666377752 889.0
michael 86527408 0.00015975844518644792 890.0
known 86395556 0.0001595150024322778 891.0
half 86290420 0.00015932088632177182 892.0
cases 86255673 0.00015925673177440697 893.0
step 86147277 0.0001590565966169499 894.0
engineering 85964618 0.00015871934720068043 895.0
florida 85775901 0.0001583709126965491 896.0
simple 85617922 0.0001580792307890995 897.0
quick 85584600 0.00015801770726685897 898.0
none 85523201 0.00015790434424116885 899.0
wireless 85333514 0.00015755411879361954 900.0
license 85326896 0.00015754189975904215 901.0
paul 85262640 0.00015742326175876946 902.0
friday 85245033 0.00015739075336623334 903.0
lake 85241485 0.0001573842025752571 904.0
whole 85202530 0.00015731227865685847 905.0
annual 85043687 0.00015701900151733348 906.0
published 84923632 0.00015679733995852593 907.0
later 84857974 0.00015667611339879756 908.0
basic 84840226 0.00015664334467324913 909.0
sony 84808711 0.0001565851574754996 910.0
shows 84804638 0.00015657763735947756 911.0
corporate 84697675 0.0001563801479978122 912.0
google 84568679 0.00015614197837189126 913.0
church 84556943 0.00015612030980286732 914.0
method 84399520 0.0001558296544567996 915.0
purchase 84333183 0.00015570717423667865 916.0
customers 84317690 0.00015567856899299361 917.0
active 84084764 0.0001552485099346719 918.0
response 84065293 0.00015521255997663982 919.0
practice 84037810 0.00015516181719524205 920.0
hardware 84002445 0.00015509652161382328 921.0
figure 83949754 0.00015499923645955957 922.0
materials 83901920 0.00015491091894671963 923.0
fire 83845349 0.00015480647001878407 924.0
holiday 83671730 0.00015448591145663661 925.0
chat 83625620 0.00015440077702261372 926.0
enough 83592616 0.00015433984063440096 927.0
designed 83559486 0.00015427867160817718 928.0
along 83444756 0.00015406684177483418 929.0
among 83431590 0.00015404253294901883 930.0
death 83216831 0.0001536460162299488 931.0
writing 83166717 0.0001535534890769099 932.0
speed 83135749 0.00015349631182354142 933.0
countries 83082522 0.00015339803703456428 934.0
loss 83015916 0.00015327506015075322 935.0
face 82807978 0.00015289113727194492 936.0
brand 82807581 0.00015289040427757695 937.0
discount 82646962 0.00015259384804989704 938.0
higher 82515596 0.00015235130261376928 939.0
effects 82399410 0.00015213678451896594 940.0
created 82342853 0.00015203236143969826 941.0
remember 82222044 0.00015180930774549156 942.0
standards 82179578 0.00015173090135045327 943.0
oil 82178167 0.00015172829617399685 944.0
bit 82113875 0.000151609591705721 945.0
yellow 82024459 0.00015144449995658653 946.0
political 82021775 0.0001514395443976857 947.0
increase 81983061 0.00015136806544564142 948.0
advertise 81965610 0.0001513358450811189 949.0
kingdom 81913366 0.0001512393852378942 950.0
base 81894680 0.00015120488465159725 951.0
near 81652767 0.0001507582325948248 952.0
environmental 81596309 0.00015065399230256577 953.0
thought 81561217 0.00015058920077017082 954.0
stuff 81444510 0.00015037372073565535 955.0
french 81396759 0.0001502855564684893 956.0
storage 81320471 0.00015014470338450017 957.0
japan 81110725 0.00014975744233486747 958.0
doing 80821946 0.0001492242600160062 959.0
loans 80821333 0.00014922312821361939 960.0
shoes 80755612 0.0001491017853348855 961.0
entry 80717798 0.00014903196808291975 962.0
stay 80694073 0.00014898816382251652 963.0
nature 80659036 0.0001489234738384597 964.0
orders 80605361 0.00014882437189211016 965.0
availability 80583907 0.00014878476065490506 966.0
africa 80566883 0.00014875332867475313 967.0
summary 80526622 0.00014867899344490722 968.0
turn 80328029 0.00014831232455191423 969.0
mean 80312172 0.0001482830472428641 970.0
growth 79998480 0.00014770386721949593 971.0
notes 79958318 0.00014762971477665866 972.0
agency 79915539 0.00014755073047925972 973.0
king 79791224 0.00014732120354008047 974.0
monday 79697206 0.00014714761496454452 975.0
european 79665774 0.0001470895810124689 976.0
activity 79633609 0.00014703019369799596 977.0
copy 79615682 0.00014699709447876525 978.0
although 79579407 0.00014693011873393377 979.0
drug 79424420 0.00014664396105607854 980.0
pics 79323162 0.00014645700502657758 981.0
western 79255339 0.00014633178115499367 982.0
income 79240506 0.00014630439449136624 983.0
force 79199815 0.00014622926533814945 984.0
cash 79172952 0.00014617966728347245 985.0
employment 79105156 0.0001460544932628909 986.0
overall 78992643 0.00014584675675074132 987.0
bay 78967124 0.00014579964016818157 988.0
river 78843808 0.0001455719577160895 989.0
commission 78817488 0.00014552336222045987 990.0
package 78421168 0.00014479162335921612 991.0
contents 78365831 0.00014468945280672157 992.0
seen 78365291 0.00014468845578667446 993.0
players 78292986 0.0001445549566486995 994.0
engine 78078059 0.00014415812974561478 995.0
port 78051775 0.0001441096007179883 996.0
album 77914316 0.00014385580557232897 997.0
regional 77752808 0.00014355760795423813 998.0
stop 77749471 0.00014355144673961368 999.0
supplies 77574804 0.00014322895322004147 1000.0
started 77515342 0.000143119166542187 1001.0
administration 77515175 0.00014311885820450577 1002.0
bar 77375075 0.0001428601868922827 1003.0
institute 77353032 0.0001428194881646929 1004.0
views 77333335 0.00014278312093530775 1005.0
plans 77295630 0.00014271350493368483 1006.0
double 77287578 0.00014269863825698234 1007.0
